,trip_id,taxi_id,trip_start_timestamp,trip_end_timestamp,trip_seconds,trip_miles,pickup_census_tract,dropoff_census_tract,pickup_community_area,dropoff_community_area,fare,tips,tolls,extras,trip_total,payment_type,pickup_centroid_latitude,pickup_centroid_longitude,pickup_centroid_location,dropoff_centroid_latitude,dropoff_centroid_longitude,dropoff_centroid_location,:@computed_region_vrxf_vc4k,company
1013,a9f0506367782ef38a462199efd2b80f06d4e168,4e49ee95af4021afdaf6daf1ab1c5aacf9ad1b69cdd1cb930dad3b02db6ee26e865d648c7b09ef2288e26c47556f7642963a98fdcb1c0df894d766fd44ddbee0,2014-12-11T23:15:00.000,2014-12-11T23:15:00.000,0,1.6,17031081403,17031030604,8,77,6.05,0.00,0.00,0.00,6.05,Cash,41.890922026,-87.618868355,"{'type': 'Point', 'coordinates': [-87.6188683546, 41.8909220259]}",41.985472422,-87.653793529,"{'type': 'Point', 'coordinates': [-87.6537935286, 41.9854724225]}",37,
1014,9affa6229f037eb4ba5a01992de975091812329d,fd392b7cb9674d1c02f556bcfe211b32f36c89c36793e671ba69d3e676329abc9bb64a2b1dc30f64373f997a0f194ba5a88218ee5783df9bba3a916796a529e6,2014-11-15T01:45:00.000,2014-11-15T02:00:00.000,300,1.5,,,22,22,6.05,0.00,0.00,0.00,6.05,Cash,41.92276062,-87.699155343,"{'type': 'Point', 'coordinates': [-87.69915534320002, 41.9227606205]}",41.92276062,-87.699155343,"{'type': 'Point', 'coordinates': [-87.69915534320002, 41.9227606205]}",23,
1015,b6e2320f26d083a67e23ab442a6f0f87488a5776,f7a4dca7d46f576d207cb0d448f325fc407d8f56663cd46a0d61e62c4e2646ba3f0928ab3f6d8b1bf0632195205c8db1b8c81a316c501e2cc98e6e580b52e09f,2014-10-08T12:45:00.000,2014-10-08T13:00:00.000,540,0.6,17031320100,17031839100,32,32,6.25,1.00,0.00,0.00,7.25,Credit Card,41.884987192,-87.620992913,"{'type': 'Point', 'coordinates': [-87.6209929134, 41.8849871918]}",41.880994471,-87.632746489,"{'type': 'Point', 'coordinates': [-87.6327464887, 41.8809944707]}",38,
1016,53e52e6812b4852a2e75d1be35231ffab761d685,8ca267f2246008a052c14ce8c81001149d86916ab274d33787e4c9f9022fb92854fc528cbc327165dc18328b4159164c7465a5fc315b2d04266018fe4619bc7a,2014-04-03T10:00:00.000,2014-04-03T10:30:00.000,1440,5.9,17031062000,17031839100,6,32,16.45,3.29,0.00,0.00,19.74,Credit Card,41.942577185,-87.647078509,"{'type': 'Point', 'coordinates': [-87.6470785093, 41.942577185]}",41.880994471,-87.632746489,"{'type': 'Point', 'coordinates': [-87.6327464887, 41.8809944707]}",57,
1017,b031322fb06f84f42c5fc2ab7872ca28d9cb00e3,9a790f7a0865a336fb3f4350580f7abcf79cfba5656594cd7e2d3dd4975ab37fb7ae16605ed4e3cff01d76ab9c8f1c56b951a8450ce65b60067f54f774c1c2e8,2014-12-21T21:30:00.000,2014-12-21T21:45:00.000,300,0.7,17031839100,17031081403,32,8,5.25,0.00,0.00,0.50,5.75,Cash,41.880994471,-87.632746489,"{'type': 'Point', 'coordinates': [-87.6327464887, 41.8809944707]}",41.890922026,-87.618868355,"{'type': 'Point', 'coordinates': [-87.6188683546, 41.8909220259]}",38,
1018,88e805af9d23cb637547556ba7b3cfd965554cd9,f63af0f57a03ae299e917cc0c6bab61ef47a82e7368d047aad57a69bf3e62c24b72dbbd68877975369eac39e7d34f7757882198cdee607dbb758c6087e15092d,2014-06-27T20:00:00.000,2014-06-27T20:15:00.000,1500,14.2,17031980000,17031832500,76,7,29.85,6.37,0.00,2.00,38.22,Credit Card,41.97907082,-87.903039661,"{'type': 'Point', 'coordinates': [-87.9030396611, 41.9790708201]}",41.921877461,-87.66407824,"{'type': 'Point', 'coordinates': [-87.6640782395, 41.9218774613]}",75,
1019,a7c8564f8634366974110418afce5ce58245fce7,2e4af8d275dbd5afc012606bc94354705d8a438dbb10d74cdbbd9c0db613770b9368baf9d6de1a062aa532e4a34e4fd0241d721d7a114d4d3f39d60bb05744f4,2014-04-01T19:15:00.000,2014-04-01T19:30:00.000,360,1.3,17031839100,17031833000,32,28,6.25,0.00,0.00,0.00,6.25,Cash,41.880994471,-87.632746489,"{'type': 'Point', 'coordinates': [-87.6327464887, 41.8809944707]}",41.88528132,-87.6572332,"{'type': 'Point', 'coordinates': [-87.6572331997, 41.8852813201]}",38,
1020,8ebbf507785686a239219939093c3c5f29a1a373,1897ed17bef32c8721aaeffd8239d3e1a49222c0eb602b5d21f2dbca59b67d9ef278371f1d81404e8bea3bda49e7dcb615e3dcb5aab02a77870fd981e50db829,2014-06-28T16:30:00.000,2014-06-28T16:45:00.000,1080,3.6,,,6,4,11.85,0.00,0.00,2.00,13.85,Cash,41.944226601,-87.655998182,"{'type': 'Point', 'coordinates': [-87.6559981815, 41.9442266014]}",41.975170943,-87.687515515,"{'type': 'Point', 'coordinates': [-87.68751551520002, 41.9751709433]}",57,
1021,d55bb6abc76e27f0f1389f0660e25644795c307c,3b823c97b6350b7ba050457894c8ed25accf5f417ca2020e1ee609b2ce6b4134d64994fa19e6b2c1451d5ad134d0bf54a091c1487c4abbbdf8f9f52cc91b96b7,2014-04-20T00:15:00.000,2014-04-20T00:15:00.000,600,4.3,17031081500,17031062000,8,6,11.45,2.00,0.00,0.00,13.45,Credit Card,41.892507781,-87.626214906,"{'type': 'Point', 'coordinates': [-87.6262149064, 41.8925077809]}",41.942577185,-87.647078509,"{'type': 'Point', 'coordinates': [-87.6470785093, 41.942577185]}",37,
1022,fe469d63ce97b1a018ea3e7cf767647ed704c196,6387cede3d04d6fc99bcb37707880b3c8043f9e7284bfc4f1879ac6370b9920f1060e81244c74e01a8e1b6a0d7ead59bbdacd4ab2dc4c2c5db20e318399af81d,2014-12-17T19:30:00.000,2014-12-17T19:30:00.000,300,0.6,17031081500,17031320100,8,32,5.05,0.00,0.00,1.00,6.05,Cash,41.892507781,-87.626214906,"{'type': 'Point', 'coordinates': [-87.6262149064, 41.8925077809]}",41.884987192,-87.620992913,"{'type': 'Point', 'coordinates': [-87.6209929134, 41.8849871918]}",37,
1023,4d69400608b6dc9a947a162cd4811c59cefef6a1,389f01c14b097ed951468ff163ccc71ebcb99a27e523e9d77f95a210c2eef5302033dd81e9729d042345026cdb4b589a30f1e05553813a3249052e9ec657deb0,2014-12-30T19:30:00.000,2014-12-30T19:45:00.000,720,4.3,,,24,16,12.45,2.69,0.00,1.00,16.14,Credit Card,41.901206994,-87.676355989,"{'type': 'Point', 'coordinates': [-87.6763559892, 41.90120699410001]}",41.953582125,-87.72345239,"{'type': 'Point', 'coordinates': [-87.7234523905, 41.9535821253]}",25,
1024,cc820303b4439bf937f8b6cc03c46bc72c5d66a6,373a87b7084c01d24566ee3c5cfde562710dd94bd3cdfd6d4ae14f5ac8953867854af0a0ae691167f7f4f4b3fa0ba8513385c9de1e4c8ad377d941554746de31,2014-12-03T07:30:00.000,2014-12-03T07:30:00.000,300,1,17031081800,17031839100,8,32,5.65,0.00,0.00,0.00,5.65,Cash,41.89321636,-87.63784421,"{'type': 'Point', 'coordinates': [-87.6378442095, 41.8932163595]}",41.880994471,-87.632746489,"{'type': 'Point', 'coordinates': [-87.6327464887, 41.8809944707]}",37,
1025,d094eba4837ee14821415b47b288b2c4233d2cfd,347ea3e9f3630ab7c6c80c979ef536bceeecc8a49c745950f989ae402f624623b1546558ce6231e437d465dd363f10feeb041daed6cbd4ff33929b82d41e6245,2014-10-07T21:30:00.000,2014-10-07T21:45:00.000,480,1.4,,,28,28,6.85,0.00,0.00,0.00,6.85,Cash,41.874005383,-87.66351755,"{'type': 'Point', 'coordinates': [-87.6635175498, 41.874005383]}",41.874005383,-87.66351755,"{'type': 'Point', 'coordinates': [-87.6635175498, 41.874005383]}",29,
1026,622ae9a6cc774f7a9431a9aa1611b18b24d32ecd,b5db0f19d98f8b1fcca97cda50345011f9040a678a994a4cacdda39d964668125f11e439be6a9ad02a936e974517658cf1e0e518aca4312e709a536f65c4f6cc,2014-12-06T13:00:00.000,2014-12-06T13:00:00.000,600,3,,,60,28,9.44,0.00,0.00,0.00,9.44,Cash,41.836150155,-87.648787952,"{'type': 'Point', 'coordinates': [-87.6487879519, 41.8361501547]}",41.874005383,-87.66351755,"{'type': 'Point', 'coordinates': [-87.6635175498, 41.874005383]}",58,
1027,b99bbe1441e10ecd9f27254f86ea58b20d0f5368,da1fa60939f1104bf62e3da8810c71674cc212235ae04c70cc351668303df953191ec01b03742e8132b64f12dd835ea7f5954ce182c61396c5e1f3667cc053ea,2014-10-26T11:00:00.000,2014-10-26T11:15:00.000,900,3.3,17031841000,17031081600,33,8,11.25,3.82,0.00,1.50,16.57,Credit Card,41.849246754,-87.624135298,"{'type': 'Point', 'coordinates': [-87.6241352979, 41.84924675450001]}",41.892072635,-87.628874157,"{'type': 'Point', 'coordinates': [-87.6288741572, 41.8920726347]}",34,
1028,963c1fc2aa9adb59eb4e1c164a2d151d165b5564,d899402f96aeec3adabbee95f3a99aba9ade0e0b5c1d9375fade5d3f588cf54b8ecaaba08da5979724cc81ff64f102696373883acd65b6c2fdf20fe50a09b542,2014-04-03T12:00:00.000,2014-04-03T12:00:00.000,60,0.1,17031081700,17031081700,8,8,3.45,0.00,0.00,0.00,3.45,Cash,41.892042136,-87.63186395,"{'type': 'Point', 'coordinates': [-87.6318639497, 41.8920421365]}",41.892042136,-87.63186395,"{'type': 'Point', 'coordinates': [-87.6318639497, 41.8920421365]}",37,
1029,70d5ed8cd4829e7e16c83f69c21efc3122f2799c,a9bb15eb9fcfa098afa0e9a05d28fb18f045e04c70d85fad2a67052a458f8969ddf84be95d0bbd5ecbccfdc9167297fdb184a03a285d09e7d2559f8e18bb2a20,2014-10-26T07:45:00.000,2014-10-26T08:00:00.000,1380,17.2,17031839100,17031980000,32,76,35.25,0.00,0.00,2.00,37.25,Cash,41.880994471,-87.632746489,"{'type': 'Point', 'coordinates': [-87.6327464887, 41.8809944707]}",41.97907082,-87.903039661,"{'type': 'Point', 'coordinates': [-87.9030396611, 41.9790708201]}",38,
1030,f0afb83188aca3c5f0203bebade04c99ff684b67,f98f11f44f57049384b194a85aaf22a5f20775431aa34655d3f0e3cf63ba512bc276f07188aaa75be7bd1f5fa619e6cf387b9e39d6938752fd5f3a07e46f6f9b,2014-11-13T20:15:00.000,2014-11-13T20:30:00.000,960,9.5,,,32,11,21.45,4.29,0.00,0.00,25.74,Credit Card,41.878865584,-87.625192142,"{'type': 'Point', 'coordinates': [-87.6251921424, 41.8788655841]}",41.978829526,-87.771166703,"{'type': 'Point', 'coordinates': [-87.771166703, 41.9788295262]}",38,
1031,36e1616d6c141f55f8d06001ec68c48970f6c36a,9a790f7a0865a336fb3f4350580f7abcf79cfba5656594cd7e2d3dd4975ab37fb7ae16605ed4e3cff01d76ab9c8f1c56b951a8450ce65b60067f54f774c1c2e8,2014-12-20T00:00:00.000,2014-12-20T00:30:00.000,2340,17.1,,,8,,36.85,0.00,0.00,0.00,36.85,Cash,41.899602111,-87.633308037,"{'type': 'Point', 'coordinates': [-87.6333080367, 41.899602111]}",,,,37,
1032,e18e48b60b97e49e0f8414cf44801c56364e94f4,f63af0f57a03ae299e917cc0c6bab61ef47a82e7368d047aad57a69bf3e62c24b72dbbd68877975369eac39e7d34f7757882198cdee607dbb758c6087e15092d,2014-06-28T03:15:00.000,2014-06-28T03:15:00.000,300,1,17031062000,17031070102,6,7,5.45,3.00,0.00,0.00,8.45,Credit Card,41.942577185,-87.647078509,"{'type': 'Point', 'coordinates': [-87.6470785093, 41.942577185]}",41.93057857,-87.642206313,"{'type': 'Point', 'coordinates': [-87.6422063127, 41.9305785697]}",57,
1033,aaecba474282e7d610e697aaa41854ca15ac839a,c520b9d2d7cf41b84e5d5f47248115420e0b05fc68d5eacb9853d5b4a247d26e9bf0c468e57c5a9a5a10b3220834a3ed71ef064e89a6ae6cfd1b4ef7d612cb4a,2014-04-15T15:00:00.000,2014-04-15T15:15:00.000,600,1.7,17031081401,17031839100,8,32,7.65,2.00,0.00,1.00,10.65,Credit Card,41.89503345,-87.619710672,"{'type': 'Point', 'coordinates': [-87.6197106717, 41.8950334495]}",41.880994471,-87.632746489,"{'type': 'Point', 'coordinates': [-87.6327464887, 41.8809944707]}",37,
1034,4b72c9e3c265185382b67dbdad926a1b435f5e2e,ff4e08928c034ee1ff1155d943718f52fa77283f7d8d3b1e25c898ee80588d089b0d999fd6055a8f303469b75a804220f5ecf7d3d860c7e249f0950a39b3c0c9,2014-06-28T18:00:00.000,2014-06-28T18:15:00.000,1380,6.5,17031063200,17031833100,6,28,18.05,0.00,0.00,0.00,18.05,Cash,41.938391258,-87.63857492,"{'type': 'Point', 'coordinates': [-87.6385749205, 41.938391257700005]}",41.879066994,-87.657005027,"{'type': 'Point', 'coordinates': [-87.657005027, 41.8790669938]}",57,
1035,917019b778c166e1c395348de552a4264a427b79,da14a2785a67e48630afc94ca58426c9be784c4e5b39d6ec6983e8a692897cb75518f9c705b8941779f71ff551061b4d96a7fc30f5e7a5814fba4b94d84d1776,2014-10-02T15:45:00.000,2014-10-02T16:00:00.000,480,1.41,,,32,41,7.45,0.00,0.00,0.00,7.45,Cash,41.878865584,-87.625192142,"{'type': 'Point', 'coordinates': [-87.6251921424, 41.8788655841]}",41.794090253,-87.592310855,"{'type': 'Point', 'coordinates': [-87.592310855, 41.794090253]}",38,
1036,e7400005b4f15219dde18910324c486e2576f9cf,643bb93d2492e6eda6e928f41ec8e1cb906c3d8bf0dbd9ce7fde2198df5f74ad6159ef5666261e8ebb11e028a0c6f237ca96cccb30ef17857338822abb5f4bf7,2014-06-26T21:00:00.000,2014-06-26T21:00:00.000,240,0.9,17031081700,17031081500,8,8,5.25,0.00,0.00,0.00,5.25,Cash,41.892042136,-87.63186395,"{'type': 'Point', 'coordinates': [-87.6318639497, 41.8920421365]}",41.892507781,-87.626214906,"{'type': 'Point', 'coordinates': [-87.6262149064, 41.8925077809]}",37,
1037,aa228fa642fed453bc492c251c81d4b0d6c7d64a,a945379688097db2f2e6117c99b1431b6eba73c4bcfea86e3ecd17f8c511fddb8f727e8fdb13da107f9a6804c49103b252396379bca0e4ec435ea05633c05741,2014-11-14T17:15:00.000,2014-11-14T17:45:00.000,1620,10.2,17031081500,17031841000,8,33,23.65,0.00,0.00,0.00,23.65,Cash,41.892507781,-87.626214906,"{'type': 'Point', 'coordinates': [-87.6262149064, 41.8925077809]}",41.849246754,-87.624135298,"{'type': 'Point', 'coordinates': [-87.6241352979, 41.84924675450001]}",37,
1038,4b353c68c6faba80e3ba332c39fe3c0f30a89efd,09fa5981c7e26333fda83e361dc043dfe136d3bd7940d29cccf81644c98653400e02b7af68fb38274addb599e107158e08360eb2909af4cabd9e951d05a55896,2014-04-16T19:15:00.000,2014-04-16T19:30:00.000,720,2,17031841900,17031081600,28,8,8.65,0.00,0.00,0.00,8.65,Cash,41.867902418,-87.642958665,"{'type': 'Point', 'coordinates': [-87.6429586652, 41.8679024175]}",41.892072635,-87.628874157,"{'type': 'Point', 'coordinates': [-87.6288741572, 41.8920726347]}",29,
1039,2e8f8e2197c109e958d33325d13194b99e536efb,f29ed34900f8b339ab279eda0189ecae3312801dab967e2c71b537bcc8c744c8a8691d428541cc969b2eceae6fc36a8c6bfde2f469eba49c78ac96fa96665d9d,2014-04-02T22:30:00.000,2014-04-02T22:30:00.000,300,1.2,17031070200,17031071500,7,7,5.85,0.00,0.00,0.00,5.85,Credit Card,41.929077655,-87.646293476,"{'type': 'Point', 'coordinates': [-87.6462934762, 41.9290776551]}",41.914616286,-87.631717366,"{'type': 'Point', 'coordinates': [-87.6317173661, 41.9146162864]}",68,
1040,2d611e9cacea9b7da3444bc3d41232737061eb22,46deaf3f61ac4f1220362a4237011e82b19a984603778b2b39440e11784c11027ac030249c54df2fe3f25ceb25ff6ae11722bcc246e3d04d22cf2f15055a8b5e,2014-10-09T18:15:00.000,2014-10-09T18:30:00.000,360,1.2,17031080100,17031081401,8,8,6.45,0.00,0.00,0.00,6.45,Cash,41.907520075,-87.6266589,"{'type': 'Point', 'coordinates': [-87.6266589003, 41.90752007470001]}",41.89503345,-87.619710672,"{'type': 'Point', 'coordinates': [-87.6197106717, 41.8950334495]}",37,
1041,78ec8f8411f7cf23d956703421cc4fa0c03bfdaa,ef5eff6bb140de6acea46bf7980c2547b6d2486f1f8310ba85cfe00587782d44aacc427d6bb339df8ce753fe4f13b44bd325a38c03146d743f26ebfbcb629231,2014-12-03T20:45:00.000,2014-12-03T21:00:00.000,420,1.3,17031839100,17031081401,32,8,6.45,2.00,0.00,0.00,8.45,Credit Card,41.880994471,-87.632746489,"{'type': 'Point', 'coordinates': [-87.6327464887, 41.8809944707]}",41.89503345,-87.619710672,"{'type': 'Point', 'coordinates': [-87.6197106717, 41.8950334495]}",38,
1042,b1e698c302ac45993885084f4267b553f79b2c85,932bfe6bc8398ed239c1598afa71df5a2543e97c0c26687d2ab116a601b38b08737bf0c160e0d7713801fdd1491ce3fcb7639e1839d427d224dda3653a934613,2016-05-22T22:00:00.000,2016-05-22T22:30:00.000,1573,13.7,,,76,,0.01,0.00,,0.00,0.01,Credit Card,41.980264315,-87.913624596,"{'type': 'Point', 'coordinates': [-87.913624596, 41.9802643146]}",,,,75,303 Taxi
1043,bb6edbdae59d19fb854450a42177d05595bbe232,a7757fb6744a93997834888d41a9677289de26a17a110d2d05940cd00a7ca6f1bdf460f3f9e9c85a7d8a27647ee6e5c8f5cb3ba36dc6e3f6e13355207175147b,2014-11-14T21:15:00.000,2014-11-14T21:15:00.000,420,0.7,17031081500,17031320100,8,32,6.05,0.00,0.00,0.00,6.05,Cash,41.892507781,-87.626214906,"{'type': 'Point', 'coordinates': [-87.6262149064, 41.8925077809]}",41.884987192,-87.620992913,"{'type': 'Point', 'coordinates': [-87.6209929134, 41.8849871918]}",37,
1044,c9e6e23ef1f6b64e21ea3499ad5958a5ffbe957e,24ace4238a5b811f03c09a8c0e5f72bd8be56231ebcd02f6396af7da7373638c6e5ef9dedc23b05b1e659846c782e8549a7bf677612aec6a7e019fab65b380f1,2014-12-15T09:00:00.000,2014-12-15T09:15:00.000,600,2.2,,,22,77,8.45,0.00,0.00,0.00,8.45,Cash,41.92276062,-87.699155343,"{'type': 'Point', 'coordinates': [-87.69915534320002, 41.9227606205]}",41.9867118,-87.663416405,"{'type': 'Point', 'coordinates': [-87.6634164054, 41.9867117999]}",23,
1045,5e197f1c7dcc4ed0331cb659e8bd0abed6879a20,e64275101114ec6cfacc200c2bab09d7d4e128b5f6fd4cad1db03ff64b96c9bfbcfcf1c77239fd43d897539f8cbfc7e8da784bb7cebe0a7b83bf21233a46fb4b,2014-12-12T14:30:00.000,2014-12-12T14:30:00.000,300,0.8,,,21,21,5.25,3.00,0.00,0.00,8.25,Credit Card,41.938666196,-87.711210593,"{'type': 'Point', 'coordinates': [-87.7112105933, 41.93866619620001]}",41.938666196,-87.711210593,"{'type': 'Point', 'coordinates': [-87.7112105933, 41.93866619620001]}",22,
1046,4c6fecda865893f1952a296d9cf08a6e734d8d8d,02a6b4f089b4cd6279c1bd5d9effa685633dacdae274fb0fc393c125473a8a80a8fc01e4a61268733106009cacedd95b1ca7c70ff51eee48f39ada798d988530,2014-06-28T20:15:00.000,2014-06-28T20:30:00.000,600,1.1,17031081403,17031081201,8,8,7.05,0.00,0.00,2.00,9.05,Cash,41.890922026,-87.618868355,"{'type': 'Point', 'coordinates': [-87.6188683546, 41.8909220259]}",41.899155613,-87.626210532,"{'type': 'Point', 'coordinates': [-87.6262105324, 41.8991556134]}",37,
1047,324c0550bb288c7f35160e901b2a674a50a04137,58860ab522ffd8f9dc49b8fd0346b5d3ca41de4e9ee9141db4bd3706615dbe8cd052e3fe852773be9af147f257e64d0c7ff01e5838c53c5330c3f01770d2c8f3,2014-12-03T23:30:00.000,2014-12-04T00:00:00.000,1260,18.9,,,76,,37.05,0.00,0.00,5.00,42.05,Cash,41.980264315,-87.913624596,"{'type': 'Point', 'coordinates': [-87.913624596, 41.9802643146]}",,,,75,
1048,a53962b02931fc68748cf03681322885ea02389b,f17b63b02cb9232a00ff034373479dad0d3a487fde7e791fc5d43dca341f47d3b2222a33f9b9fae24f1c94a80953ccdf3f42f5756f18420d7f5f4865e70c8051,2014-12-17T15:00:00.000,2014-12-17T15:00:00.000,540,1.6,17031320100,17031080202,32,8,7.45,0.00,0.00,0.00,7.45,Cash,41.884987192,-87.620992913,"{'type': 'Point', 'coordinates': [-87.6209929134, 41.8849871918]}",41.905857769,-87.630865027,"{'type': 'Point', 'coordinates': [-87.6308650266, 41.9058577688]}",38,
1049,ab0b1183b95739252a96e918a643e73092e15902,5ec0a580b6771c1a4d5bdd991d5f53402f416c8757e0667c461ec32a35b3c86728badf9ff59ee4140140781ebaa359ccd7bf81a86380561692807250fb45539c,2014-12-12T04:15:00.000,2014-12-12T04:15:00.000,240,1,,,3,77,5.45,0.00,0.00,0.50,5.95,Cash,41.96581197,-87.655878786,"{'type': 'Point', 'coordinates': [-87.6558787862, 41.96581197]}",41.9867118,-87.663416405,"{'type': 'Point', 'coordinates': [-87.6634164054, 41.9867117999]}",31,
1050,5502b65bfd09e23e8b734f03c5fc2ad4589885e6,e024e00823757c5bf2fd332b4588899d9554990b974cc55a2d87d2afca1b101ffa1d54d908625d0e5dd3c5b3b8ff5e2453a271b699d2c13ec4790b611826f1cb,2014-12-14T16:30:00.000,2014-12-14T16:45:00.000,1020,2.9,17031060300,17031832200,6,22,10.45,0.00,0.00,1.00,11.45,Cash,41.950605232,-87.671332488,"{'type': 'Point', 'coordinates': [-87.671332488, 41.9506052324]}",41.920451512,-87.679954768,"{'type': 'Point', 'coordinates': [-87.6799547678, 41.9204515116]}",57,
1051,1da3b76b613ee400447e50f88d9cd0fe4591249b,301714b1e2abeedaf1c293e00624ad6edf1d79e362da928229d9316efec8884edf2488309a5dbdcfa0badfc2c1f4473aeec309e3688bbd0e025989c50d1958c3,2014-04-15T15:45:00.000,2014-04-15T15:45:00.000,600,1.5,17031839100,17031833000,32,28,7.45,0.00,0.00,0.00,7.45,Cash,41.880994471,-87.632746489,"{'type': 'Point', 'coordinates': [-87.6327464887, 41.8809944707]}",41.88528132,-87.6572332,"{'type': 'Point', 'coordinates': [-87.6572331997, 41.8852813201]}",38,
1052,abe78474475b73ad921d5903f3959280604ac9e9,bbc1e8999b1c6853ecd170e64985d78951bfc776dbe884fe353dbac8b967afd8ed302242a88be9b036824540b55ba94dbd30322618917a2b3842521e32f355d4,2014-11-11T09:30:00.000,2014-11-11T09:45:00.000,480,1,17031280100,17031320400,28,32,6.25,0.00,0.00,0.00,6.25,Cash,41.885300022,-87.642808466,"{'type': 'Point', 'coordinates': [-87.6428084655, 41.8853000224]}",41.877406123,-87.621971652,"{'type': 'Point', 'coordinates': [-87.6219716519, 41.8774061234]}",29,
1053,4d92a9ca6c24aa838aaf781e4b2e3afe35e4ef21,053486cd912ae399d28c26d6976cf507140df78ec57d09fdfcf12f955f9385229a87ab50347cdefe505a5813be1619c569efbdc17cf5c1e0bc1932599667965e,2014-10-26T01:00:00.000,2014-10-26T01:00:00.000,360,2.9,17031081700,17031842300,8,24,8.65,2.00,0.00,1.00,11.65,Credit Card,41.892042136,-87.63186395,"{'type': 'Point', 'coordinates': [-87.6318639497, 41.8920421365]}",41.89830587,-87.653613982,"{'type': 'Point', 'coordinates': [-87.6536139825, 41.8983058696]}",37,
1054,4039efba872b1065b9900a9b28fb0c363e11f775,e5a96aa52a7b5ade8226426220c47df51a9e556dee67f4914e0032f29f17f1ee1b2f51cc96aded47309a407cf2a93da9ede5cb8054c0672398a4ed3d50508370,2014-10-10T16:00:00.000,2014-10-10T16:00:00.000,600,2.1,,,32,3,8.45,0.00,0.00,0.00,8.45,Cash,41.878865584,-87.625192142,"{'type': 'Point', 'coordinates': [-87.6251921424, 41.8788655841]}",41.96581197,-87.655878786,"{'type': 'Point', 'coordinates': [-87.6558787862, 41.96581197]}",38,
1055,67bf2b8608a381449874bb042b909a562454f4af,5ec0a580b6771c1a4d5bdd991d5f53402f416c8757e0667c461ec32a35b3c86728badf9ff59ee4140140781ebaa359ccd7bf81a86380561692807250fb45539c,2014-12-04T17:30:00.000,2014-12-04T18:00:00.000,1440,4.8,17031060400,17031081201,6,8,14.65,0.00,0.00,0.00,14.65,Cash,41.950673358,-87.666536281,"{'type': 'Point', 'coordinates': [-87.6665362813, 41.9506733576]}",41.899155613,-87.626210532,"{'type': 'Point', 'coordinates': [-87.6262105324, 41.8991556134]}",57,
1056,fc40b56c40daaecab2e2d197da4e512fa3bc115b,373a87b7084c01d24566ee3c5cfde562710dd94bd3cdfd6d4ae14f5ac8953867854af0a0ae691167f7f4f4b3fa0ba8513385c9de1e4c8ad377d941554746de31,2014-10-14T10:45:00.000,2014-10-14T10:45:00.000,480,1.3,17031839100,17031081300,32,8,6.65,3.35,0.00,1.00,11.00,Credit Card,41.880994471,-87.632746489,"{'type': 'Point', 'coordinates': [-87.6327464887, 41.8809944707]}",41.898331794,-87.620762865,"{'type': 'Point', 'coordinates': [-87.6207628651, 41.8983317935]}",38,
1057,db01ab413b836a109792a17c8b1368321a456a2f,5684532ed1cdd7cdb913cba01dc0667632954842d29a14e448ec6adda0ef87c958edf029db241cedf373bb3c42be9c2aed367a383ef8239d3a8bd9fbc6161ebf,2014-10-10T18:00:00.000,2014-10-10T18:00:00.000,300,0.2,17031081500,17031081201,8,8,4.84,0.00,0.00,1.50,6.34,Cash,41.892507781,-87.626214906,"{'type': 'Point', 'coordinates': [-87.6262149064, 41.8925077809]}",41.899155613,-87.626210532,"{'type': 'Point', 'coordinates': [-87.6262105324, 41.8991556134]}",37,
1058,63dd6f2d9d8c63d086bf417e4547b78e199fefd2,cee486c6ec24880bf87af88fafec58fbeb176a813cba0150c1fc5a4c9ec4c4fce78a01e62b2dfe1ac3c09636ea8a3ba907c8e72b588c1c03cfb4fce2cd86ba8a,2014-10-22T19:15:00.000,2014-10-22T19:30:00.000,1080,7.4,,,77,8,18.45,0.00,0.00,0.00,18.45,Cash,41.9867118,-87.663416405,"{'type': 'Point', 'coordinates': [-87.6634164054, 41.9867117999]}",41.899602111,-87.633308037,"{'type': 'Point', 'coordinates': [-87.6333080367, 41.899602111]}",76,
1059,80cd9f09980af5127a953efd00e9bcfcbe2c1f5a,b6e03d51ab5039ef7a742b36f98b05596e323c017a81af3ff52ad975376f9f815a203035c9cdb74e073b126e0ba10466bb8d1db57af2af1815bfe2af74999d7a,2016-05-27T20:30:00.000,2016-05-27T21:00:00.000,1418,17.4,17031980000,,76,,0.01,0.00,,0.00,0.01,Credit Card,41.97907082,-87.903039661,"{'type': 'Point', 'coordinates': [-87.9030396611, 41.9790708201]}",,,,75,303 Taxi
1060,1fe1c1a3fb402b13136130dae872387ceaea6a08,895a02b48212dfb3303f34466168910ffd78d24a95d442b9761834d1dbfc7cd6cde8fe33fcd01d4694ec4ca6f6e579af5582db1b8eb6ac4a198f774047893ae9,2014-12-20T18:45:00.000,2014-12-20T19:00:00.000,660,3.7,,,22,8,10.65,0.00,0.00,0.00,10.65,Cash,41.92276062,-87.699155343,"{'type': 'Point', 'coordinates': [-87.69915534320002, 41.9227606205]}",41.899602111,-87.633308037,"{'type': 'Point', 'coordinates': [-87.6333080367, 41.899602111]}",23,
